"","AR","beta_catenin","Caspase8","Caspase9","EGF","EGFR","HSP27","IGF_1","IGF1_R","IL6","IL6R","Jak","MEK","mTOR","MYC","NFkB","p53","PI3K","Rac","RAS","RPS6","Stat3","TNFa","TNFR","AKT","Cell_cycle","ERK1_2","GSK3","IKK","JNK","p38"
"A2058",0.0574288099260596,0.926980102384911,0.488038465251848,0.319830420082027,0.653398005067588,0.00157633815656351,0.387564899083688,0.222122313254447,0.629180803533343,0.636624534071855,0.482071990482463,0.40984341433838,0.399965312473561,0.609131918240165,0.476932888738035,0.887522427142735,0.57401756629618,0.638272852920886,0.625810020869257,0.246119397952637,0.357374592168575,0.645451063792933,0.283749760027331,0.525738279923654,0.576364417594152,0.520686605095154,0.411715728997275,0.42462888620546,0.670774796249193,0.444679669658886,0.370653786142417
"A253",0.259269419221511,0.232151332307584,0.771426228127713,0.333617948984333,0.472439504396969,0.999991660952508,0.792805130730524,0.236656521150444,0.584095599138411,0.621904219285622,0.722810898595754,0.744412235190894,0.511083206614709,0.460148909399555,0.630355212827237,0.644091153428571,0.0522549804737126,0.73777037054523,0.835219721575246,0.276819790384526,0.11680642871332,0.792121424783681,0.245957418226798,0.488644147246009,0.502026224352232,0.269227081677897,0.579468414185936,0.404273673745448,0.340400954849198,0.558184810433248,0.450908113333787
"A2780",0.077022983478936,0.808166642110888,0.755157782159117,0.516900626324105,0.205054661386033,0.172564821088247,0.25640922720368,0.358295584854256,0.156693140768204,0.468967965562414,0.0777278134899147,0.026068007915206,0.51550556279314,0.647309420827143,0.674069375985173,0.792380170564603,0.677020634657149,0.697522903159153,0.188179593120334,0.694378751295755,0.460615247266552,0.321093793166923,0.259974760283748,0.411849525856118,0.187658591308384,0.45124695003422,0.591719356934273,0.38991826402669,0.37295936167092,0.507534274640567,0.309573735025145
"A3-KAW",0.443522265931055,0.140920919524918,0.715402183099461,0.819407629819877,0.178590548562856,2.46751439021891e-07,0.175025789859803,0.986131263705363,0.602787554636613,0.279344328647357,0.972623263207764,0.614308450061567,0.496122738646361,0.658205468203366,0.529618219245216,0.564891206698402,0.682729043318869,0.43886816688775,0.211685626532878,0.941094617968984,0.815441355272842,0.789718746953639,0.24713734519378,0.00708494755468127,0.651560516911515,0.229952017210402,0.378895969699386,0.371248964691757,0.48318098400073,0.526355152930236,0.567321255969792
"A375",0.587485756242835,0.703229311077989,0.608308378455547,0.828024011994322,0.646606974091389,0.0622513992922854,0.328011576136199,0.677373378148048,0.786837996391038,0.512287539994188,0.65351662887759,0.628275601220815,0.68085184634791,0.664411203611212,0.119825251027978,0.982434982204326,0.581193046367,0.786571711738351,0.442950245864635,0.20535591698634,0.74680129011175,0.674079806119001,0.366076098030071,0.531553666566603,0.470202533967001,0.442367109707953,0.578965652441218,0.844239162060919,0.63784840468072,0.357549146147729,0.0570710919371932
"A4-Fuk",0.325107049698178,0.241745874904113,0.813223955456701,0.735407613927357,0.338114770848063,0.00077520867226197,0.7858162890769,0.780255813139074,0.506486406253683,0.297587650788832,0.958698491136599,0.238397618466969,0.3901883631436,0.528067739450132,0.570144688066786,0.713998278764605,0.70004385652237,0.251107816077653,0.5284622540617,0.993952755297128,0.82944609646054,0.230376029326502,0.563789249222526,0.31114588608518,0.418542631048653,0.364893551546224,0.38221872621453,0.597396636613354,0.276563321628021,0.312416955690033,0.680766743495587
"A427",0.49161529837069,0.384043219246561,0.393695266660567,0.803582643541269,0.232006373513353,0.999242540490685,0.762055104520916,0.379561174453186,0.26291052978743,0.313793876028295,0.755404568060302,0.230699952222132,0.225911884722312,0.817978473018753,0.265077912383619,0.467589764110124,0.498931145421408,0.466374988946486,0.662310304174026,0.829137176522271,0.593656573432614,0.38374562727101,0.23152625590562,0.435971910458583,0.651459086058819,0.785907771366263,0.290041843815777,0.689798167616655,0.548852530678881,0.670315838828053,0.103017747552972
"A431",0.600834158938445,0.384167544788726,0.64942424075899,0.822943309833475,0.191017057499929,0.999999897562031,0.513221147819896,0.847324345214155,0.666948989712143,0.531997794748547,0.38305260690069,0.463105232984563,0.940644709676179,0.73136222269989,0.638471706287181,0.617194741649872,0.375323599278284,0.724298928447484,0.763067024727001,0.20784863548176,0.720839591308543,0.359667027595663,0.504071517208911,0.560961115715216,0.204581830410703,0.327599483527663,0.495336879433344,0.573953148563942,0.611966406534368,0.496410960574742,0.773878669765085
"A498",0.671009024275484,0.243053356634467,0.599592248560184,0.374567601262172,0.641340652815917,0.999999653488069,0.852965873316507,0.466207615201919,0.197318495913873,0.557088067488985,0.653595042423225,0.614438387015975,0.51500387107432,0.25276464493359,0.427997139676572,0.367666099683027,0.370315820407909,0.341994936910414,0.730857897355516,0.147992196364239,0.401196784192238,0.782046617263935,0.461866185114929,0.682363868556713,0.436110470899664,0.563554752637717,0.359805988432257,0.321176199262134,0.377482279885309,0.45280578253624,0.343677845982677
"A549",0.904947131312538,0.619785441421948,0.704130551604476,0.711192899060957,0.344525016857466,0.975730525573102,0.474248556680408,0.517911675389118,0.626364693206072,0.324559965705665,0.621666584882503,0.608786298577089,0.573415721888287,0.451685678218132,0.493217486258266,0.452494947903142,0.515964326683635,0.348911817506474,0.427892867538973,0.519367619251349,0.355930316816573,0.572971304118108,0.489218287822125,0.77355496975951,0.744197778397042,0.555349908757916,0.427871270819372,0.461957225962774,0.712169684651031,0.521241215618635,0.106914248132233
