"","AR","beta_catenin","Caspase8","Caspase9","EGF","EGFR","HSP27","IGF_1","IGF1_R","IL6","IL6R","Jak","MEK","mTOR","MYC","NFkB","p53","PI3K","Rac","RAS","RPS6","Stat3","TNFa","TNFR","AKT","Cell_cycle","ERK1_2","GSK3","IKK","JNK","p38"
"NY",NA,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,1,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,NA,1,1,1
"OAW-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"OAW-42",NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1
"OC-314",NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"OCI-AML2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"OCUB-M",1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,0,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1
"OE19",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA
"OE33",NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1
"OMC-1",1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ONS-76",NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1
"OPM-2",NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,0,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA
"OS-RC-2",NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA
"OVCAR-3",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA
"OVCAR-4",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA
"OVCAR-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"OVCAR-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"P12-ICHIKAWA",NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1
"P30-OHK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P31-FUJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PANC-03-27",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1
"PANC-08-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA
"PANC-10-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PC-14",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,1,NA,0,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA
"PC-3",1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,0,1,1,1,NA,0,1,NA,1,1,1,1,NA,1,1
"PF-382",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PFSK-1",NA,NA,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,1
"PSN1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"QIMR-WIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramos-2G6-4C10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCC10RGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCM-1",NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"RD",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RERF-LC-MS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"RH-1",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"RH-18",NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,1,1,1,1,1,1,1,NA
"RKO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RMG-I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RO82-W-1",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,0,1,NA,1,1,1,1,1,NA,1
"RPMI-2650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPMI-6666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPMI-7951",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPMI-8226",NA,NA,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,0,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
"RPMI-8402",1,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1
"RPMI-8866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS4-11",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"RT-112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RVH-421",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"RXF393",NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA
"Saos-2",1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAS",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"SBC-1",NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,0,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,NA
"SBC-5",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA
"SCC-15",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,0,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"SCC-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"SCC-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCC-4",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA
"SCC-9",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1
"SCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA
"SF126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF268",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"SF295",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA
"SF539",NA,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA
"SHP-77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SiHa",1,NA,0,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"SIMA",NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SJRH30",1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SJSA-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"SK-CO-1",NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA
"SK-HEP-1",NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1
"SK-LMS-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-LU-1",NA,NA,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1
"SK-MEL-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"SK-MEL-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-MEL-28",NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,0,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1
"SK-MEL-3",NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA
"SK-MEL-30",NA,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,0,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1
"SK-MEL-5",NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA
"SK-MES-1",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"SK-MG-1",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"SK-MM-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-N-AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-N-DZ",NA,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1
"SK-N-FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK-OV-3",1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,0,1,NA,1,NA,1,1,NA,1,1,1,1,NA,1,1
"SK-UT-1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKG-IIIa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SKM-1",NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NA,1,1,1,1,1,1,1
"SN12C",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"SNG-M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"SNU-387",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1
"SNU-423",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SNU-449",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA
"SNU-475",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1
"SNU-C1",NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,NA,0,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"SNU-C2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SU-DHL-1",NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,0,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA
"SUP-T1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SW1088",NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SW1116",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA
"SW13",1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA
"SW1417",NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA
"SW1463",1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA
"SW1573",NA,1,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1
"SW1710",NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1
"SW1783",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SW1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA
"SW48",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SW620",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"SW626",NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,NA
"SW684",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,1,1,1,1,0,1,NA,NA
"SW780",1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA
"SW837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SW872",NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1
"SW900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA
"SW948",1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA
"SW954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"SW962",1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA
"SW982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T-24",1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"T47D",NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA
"T84",NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,NA,0,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"T98G",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"TALL-1",NA,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1
"TC-YIK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCCSUP",NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,1,1
"TE-1",NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA
"TE-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA
"TE-11",NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA
"TE-12",NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"TE-15",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"TE-5",NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1
"TE-6",NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA
"TE-8",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"TE-9",NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,1,NA,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA
"TGBC11TKB",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"TGBC1TKB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1
"TGBC24TKB",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"TGW",NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA
"TK10",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"TT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"TYK-nu",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U-118-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U-2-OS",NA,0,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA
"U-266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U-698-M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U-87-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
